GEOID,latitude,longitude
270531099001,44.93229354,-93.28050116
270530268076,45.08792205,-93.39682899
270530022002,45.00086147,-93.29027874
270531037003,44.98650184,-93.24759706
270531113004,44.90898919,-93.31648748
270531099003,44.93045314,-93.28696442
270531260002,44.95821962,-93.26510732
270531260004,44.95105048,-93.26517997
270530264032,44.97286262,-93.42638288
270530253021,44.82267256,-93.27090513
270530261013,44.9363583,-93.44903204
270530267021,45.11750394,-93.39351792
270530233004,44.92154568,-93.41171457
270530238012,44.89328279,-93.33350071
270531016002,45.00773132,-93.29114993
270530239032,44.87273552,-93.36751861
270530254012,44.85154708,-93.275846
270531098002,44.93048859,-93.32649486
270434606003,43.73873084,-93.72626322
271537903003,46.06412117,-95.01108821
271537905002,45.88982138,-94.70117813
271537907001,45.89519265,-94.94601634
270530246001,44.86514405,-93.27869637
271519602002,45.32523736,-95.61108822
271519602003,45.30867922,-95.61928795
270414501002,46.06373396,-95.63949389
271359701003,48.90892343,-95.30401808
271711001013,45.25301705,-93.60532033
271711001015,45.25118511,-93.56982383
271711007061,45.20096591,-93.81266591
271711007052,45.20618181,-93.84330387
271711008052,45.18708365,-93.65706528
271711010012,45.00458316,-93.78458307
271711010011,45.02318939,-93.80725107
271711008073,45.23097005,-93.65143467
271711008072,45.21959549,-93.6334069
271711008032,45.21639336,-93.6732595
271711007071,45.2252336,-94.00709074
271711007062,45.21544362,-93.94332721
271711011013,45.12387811,-93.95821012
271711004021,45.25323872,-94.1341602
271711007064,45.17486169,-93.95194041
271711004023,45.25435811,-94.11102055
271711004011,45.29103185,-94.04430708
271711004012,45.2645763,-94.07416865
271711007063,45.18547282,-93.90084098
271711005003,45.28540619,-94.22442527
271711007042,45.17208238,-93.84176623
271711007041,45.18516266,-93.85947908
271711007072,45.25830133,-93.95435489
271711008044,45.24370309,-93.67272268
271711008043,45.23245669,-93.67432504
271711008061,45.23182561,-93.57301251
271711001022,45.28935228,-93.58135237
271711008033,45.16766475,-93.70271519
271711008051,45.16548511,-93.65396804
271711002062,45.28425262,-93.79005573
271711002052,45.28607316,-93.73242003
271711008031,45.20213661,-93.67281033
271711001023,45.27251389,-93.66827326
271711002061,45.27338054,-93.7469474
271711001021,45.29376177,-93.66395887
271711001014,45.26594127,-93.55487083
271711001012,45.28030711,-93.59668245
271711010022,45.04768367,-93.77538286
271711001011,45.26722611,-93.58395419
270332703003,43.89208111,-95.16565812
270332703002,43.96505128,-95.14760679
271159506003,45.90213268,-92.83572528
271159506001,45.80670964,-92.87506769
271494803001,45.49339868,-95.85802137
271494801001,45.68168214,-95.85159741
271494801003,45.48997325,-96.08719609
271494801002,45.68526365,-96.10734875
271494801004,45.59644683,-96.17387971
271494802001,45.64284188,-95.93125295
271159501001,46.30256352,-92.50859926
271519604001,45.27872318,-95.93025869
271519601002,45.20477323,-95.39710879
271519602001,45.31868162,-95.59191458
271519604002,45.28706623,-96.05190544
271519601001,45.32656447,-95.36733546
271519601003,45.1920961,-95.32495688
271519603002,45.3405541,-95.54793865
271519602004,45.29906516,-95.59437319
271519604003,45.19928438,-96.01574676
270251104021,45.44096561,-93.00004598
270434603003,43.67537442,-94.18699101
271630711021,44.92138058,-92.822989
270530215041,45.02736671,-93.37522951
271230405033,45.06993868,-93.04235515
271230302023,44.97995926,-93.15223826
271230346024,44.95502952,-93.03459585
271230409023,45.10155995,-93.19318096
271230376041,44.89778101,-93.15964387
271230317024,44.96890691,-93.03552682
271230318015,44.96800981,-93.02977796
271230404025,45.04123033,-93.02727859
271230424013,45.02712599,-93.01337142
271230424014,45.02446842,-93.02690767
271230404023,45.04680567,-93.00005636
271230407053,45.11690257,-93.15508753
271230406051,45.05890959,-93.06721279
271230401022,45.11216447,-93.01427677
271230306013,44.98214405,-93.07886121
271230406014,45.10479637,-93.06574989
271230306014,44.98106502,-93.08516809
271230406062,45.04569191,-93.07133166
271230406063,45.04230236,-93.06323344
271230405032,45.07643351,-93.047462
271230334004,44.94948742,-93.15799866
271230321003,44.96604271,-93.16952101
271230416023,44.99466966,-93.11777491
271230366004,44.92988977,-93.14813289
271230424025,44.98797919,-92.99632455
271230401023,45.09769469,-93.01975135
271230339002,44.94911633,-93.12582115
271090009011,44.00222918,-92.43310233
271230317025,44.97193214,-93.04040642
271230408042,45.04750283,-93.15259187
271230406015,45.11589256,-93.0889766
271230408013,45.07233175,-93.17064351
271230401012,45.10516621,-93.04742235
271230407082,45.07376157,-93.13077182
271230407093,45.0727739,-93.11027684
271230406052,45.05120628,-93.0920695
270717905002,48.45742381,-94.0381884
270717901001,48.56936556,-93.39924042
270717903001,48.60353478,-93.18994695
270717905001,48.46793781,-93.61950167
270717903003,48.49478965,-93.36084917
271410303012,45.52262067,-93.97204077
271410303022,45.43129537,-93.96527255
271410303021,45.46487785,-94.0516087
271410304052,45.35605212,-93.69125045
271410305053,45.34381803,-93.54344964
271410305063,45.3145435,-93.55367837
271410304103,45.31751186,-93.73926074
271410304061,45.35618437,-93.75484532
271410301063,45.43631395,-93.60378099
271410304102,45.32051327,-93.76098865
271410303013,45.52386868,-93.91061922
271410305032,45.31294906,-93.6154874
271410305042,45.32927057,-93.56823697
271410304092,45.34150536,-93.75761109
271410305062,45.30188509,-93.55996218
271410305033,45.31201671,-93.57166224
271230304004,44.98225318,-93.11410486
271230326004,44.96332655,-93.12136736
271230307026,44.98659308,-93.02050771
271230326003,44.95755214,-93.11868967
271230423013,45.02764274,-93.05480224
271230305005,44.98833034,-93.09210355
271230424015,45.03191997,-93.02674247
271230430015,44.92818984,-93.19728692
271230349004,44.94376948,-93.18990758
271230349003,44.94470122,-93.18584697
271230409013,45.11482613,-93.19867534
271230411043,45.08595472,-93.22356217
271230430011,44.93068906,-93.18993241
271230430012,44.91995011,-93.19070947
271230430014,44.92478725,-93.18992551
271230411054,45.08023221,-93.19588717
271230376014,44.90772036,-93.18293515
271230408041,45.04279412,-93.16730401
271230408054,45.05234527,-93.17287015
271230414005,45.01561066,-93.1618701
271230407044,45.04769421,-93.12613908
271230407081,45.06803247,-93.1406554
271230376032,44.90154131,-93.16912435
271230407092,45.06555179,-93.11838739
271230407052,45.1188027,-93.17967306
271230407045,45.05277777,-93.11770867
271230302022,44.96983792,-93.15536136
271230342033,44.95033056,-93.08889779
271230342032,44.94951244,-93.08769542
271230430021,44.94700917,-93.19822479
271230306025,44.98831953,-93.06985227
271230405043,45.08638,-93.0297989
271230425043,44.92974562,-92.99878922
271230405044,45.08410992,-93.04122277
271230366005,44.91684722,-93.15098279
271230376042,44.89770803,-93.17499033
271230426014,45.01652694,-93.0100727
271230406061,45.04294227,-93.04544329
271230401021,45.11309804,-92.99357373
271230361003,44.93994132,-93.07938182
271230425032,44.9159929,-92.99455674
271230337002,44.95256974,-93.10976053
271230416014,45.0109309,-93.11512579
271230332003,44.96085403,-93.20277568
271230342042,44.94870311,-93.10055652
271230342041,44.95102303,-93.09503554
271230342013,44.94829758,-93.08415197
271230318014,44.97113431,-93.0226288
271230411063,45.0572708,-93.22271835
271230422025,45.00600537,-93.08161455
271230422024,45.00265806,-93.08554178
270959701001,46.1405106,-93.47012095
270951705003,45.75054635,-93.66138955
271230334002,44.95368692,-93.15170133
271230418001,44.99553588,-93.15149474
271230401011,45.11206745,-93.03312936
271230368003,44.92233,-93.13123075
271230424022,45.00907057,-93.02529097
271230427004,45.00697158,-93.0105749
271230426012,45.01685569,-92.99980849
271230427005,45.00279257,-93.00107999
271230404024,45.04310841,-92.98989984
271230355003,44.94501853,-93.11864104
271230403024,45.06097236,-93.02107897
271230324003,44.96454187,-93.13299383
271230415004,45.02913051,-93.12963804
271230355002,44.9453581,-93.11428232
271230416013,45.01707212,-93.11617042
271230417004,44.99856027,-93.13210782
271230422012,45.00002051,-93.09905071
271230421015,45.02795856,-93.09577664
271230422023,44.99558223,-93.0735668
270530261032,44.92304556,-93.43945078
270530262011,44.919307,-93.51180102
270530262051,44.91151828,-93.47878605
270530262052,44.91261587,-93.48644944
270530262053,44.91035451,-93.49623782
270530265112,45.0271782,-93.40724928
271230360003,44.93826653,-93.10103982
271230342043,44.94904519,-93.09763329
271230347024,44.95989558,-93.01010798
271230347021,44.95385251,-93.00989694
271230411062,45.05943517,-93.21301241
271230411075,45.04658485,-93.20316629
271230408052,45.06052582,-93.17962479
271230408053,45.0405949,-93.18193528
271230418002,45.00469514,-93.1614992
271230342031,44.95255093,-93.09073
271230425012,44.98183225,-92.99321429
271230430013,44.92255052,-93.19539042
271230411041,45.06983868,-93.22293169
271230410023,45.10416886,-93.21396532
271230411055,45.09028182,-93.21667873
271230349001,44.937833,-93.18483628
271230376015,44.90504361,-93.18435432
271230351003,44.9378803,-93.16876677
271230407042,45.04041798,-93.14083103
271230407064,45.1157277,-93.13510105
271230408051,45.05918312,-93.16370005
271230407091,45.06114069,-93.13862231
271230376031,44.90498989,-93.16003658
270530262061,44.91776262,-93.45639443
270530265143,45.01986676,-93.47807812
270530265144,45.01855286,-93.45764044
270530266102,45.00153904,-93.49798601
270530266111,45.01133555,-93.48731793
270530266112,44.9986484,-93.48638231
270530262062,44.91258082,-93.46405574
270530262063,44.91155369,-93.47152464
270530262071,44.89848944,-93.5030046
270530262072,44.90305723,-93.51631507
270530262081,44.8999235,-93.45554488
270530263022,44.93807528,-93.48639415
270530263021,44.93618969,-93.49987396
270530264041,44.94633179,-93.43364384
270530265071,44.98783825,-93.43916815
270530265072,44.98978386,-93.41519756
270530265081,45.05853458,-93.4143232
271310709012,44.31081409,-93.27795855
270510701001,45.99475852,-95.9707941
270510702003,45.83476625,-95.79558551
270510702001,45.84427677,-95.90488843
270510701002,46.03637268,-95.97624796
270530265082,45.05429143,-93.43441527
270530265083,45.05753599,-93.446273
270530265091,45.03818715,-93.44455849
270530265101,45.04231227,-93.407812
271630704042,45.07238646,-92.8529078
270530265102,45.04043139,-93.41106468
270530265111,45.02739175,-93.40345659
270530267085,45.13744115,-93.4801993
270530266061,45.01047758,-93.51494187
270530266062,44.98776648,-93.51173811
270530266092,44.98458102,-93.46559651
270530266101,45.01173982,-93.49886607
270550205002,43.61492479,-91.51788594
271310703003,44.32848853,-93.46409277
270731801003,45.01824489,-96.18760642
270530267062,45.14723145,-93.41139397
270530267063,45.14469596,-93.40424138
270530267081,45.12609774,-93.43947149
270530267082,45.13029246,-93.45457754
270530267111,45.07740686,-93.45245513
270530267122,45.08326677,-93.43808116
270530216022,44.988112,-93.37052419
271019001003,44.11798397,-95.58115014
271019001002,44.14492035,-95.71531298
271410301053,45.45433837,-93.54955536
271410301051,45.46026573,-93.61876981
271410301052,45.45075617,-93.60384297
271410304091,45.3378976,-93.72608386
271410301064,45.42798914,-93.57316433
271410301062,45.40223226,-93.53658654
271410305052,45.30096516,-93.53615045
271410305051,45.2753986,-93.53191138
271410301061,45.40352539,-93.60893578
271410304072,45.3679094,-93.86141102
270370606051,44.87091939,-93.17528485
270370601042,44.89044699,-93.08908601
270370601051,44.89244041,-93.07561467
270531052042,44.96880543,-93.28058928
270531056004,44.96741543,-93.28310142
270531256002,44.9675581,-93.21293052
270531109002,44.92510934,-93.26850957
270531115001,44.90991866,-93.28137474
270530260212,44.85206734,-93.50020564
270531044002,44.97249136,-93.26949568
270531260003,44.95294132,-93.27012053
270530117043,44.89409007,-93.2584825
270531105002,44.91666484,-93.2055728
271711002032,45.31328129,-93.82873261
270530266103,44.99173994,-93.48362335
271410301042,45.48207965,-93.56747566
271410301041,45.50633839,-93.55249222
271410304082,45.42889928,-93.89930381
271410301032,45.51125741,-93.62117439
271410304083,45.46156843,-93.83999636
271410302012,45.51184743,-93.8007004
271410304093,45.33224612,-93.65940876
271410304104,45.31024292,-93.67747254
271410304051,45.37711613,-93.6918558
271410302011,45.50288824,-93.68550311
271410304062,45.36946183,-93.7879974
271410302021,45.42045669,-93.68738741
271410301031,45.54087583,-93.56271656
271410304063,45.34551489,-93.78276802
271410304081,45.40480522,-93.88286506
271410303011,45.52275881,-94.05677231
271410304071,45.40883153,-93.82157692
271410305061,45.33199347,-93.55082175
271410305035,45.29706065,-93.59806027
271410305031,45.3106061,-93.58357463
271410304101,45.32108837,-93.76597602
271410302022,45.40390194,-93.7415327
271410305043,45.33708171,-93.59086737
270530265141,45.00633119,-93.46436571
270530261042,44.90289274,-93.40987575
270531064001,44.96392822,-93.22765397
270530268114,45.104524,-93.32862444
270530270011,45.11005666,-93.66913173
270531057003,44.96484356,-93.27414353
270531057001,44.96455383,-93.2765744
270531052011,44.97128405,-93.2802879
270531025002,45.00075632,-93.25266818
270531255003,44.86069267,-93.29068785
270530267072,45.13415302,-93.41710413
270531259003,44.95368807,-93.24718332
270530265113,45.02779715,-93.41429264
270530268123,45.12071158,-93.36719001
271537902002,46.24536437,-95.08368418
271711007011,45.16994573,-93.88290403
271370033002,46.73805577,-92.17712977
271370126006,47.47612999,-92.88613264
271630710131,44.91999973,-92.95965234
271630702064,45.19832935,-92.77827541
271630702053,45.25049064,-92.7854522
271630702061,45.16823322,-92.86564338
271630703044,45.05248874,-92.95304911
271630702062,45.16467723,-92.81483551
271630714005,44.8145479,-92.97354269
271630703031,45.0598707,-92.97789332
271370133001,47.47519989,-92.54711987
271370133002,47.46829636,-92.52005671
271370133004,47.46361607,-92.53120398
271370133005,47.45151505,-92.55841769
271370122003,47.45088334,-92.93546151
270251103012,45.53600231,-93.00215779
270251103014,45.52000893,-92.97021169
270251103023,45.48965331,-92.97070567
270251104022,45.40340571,-92.99013166
271297903001,44.77828153,-95.36432754
270370607471,44.79613396,-93.24330915
270370607451,44.75375744,-93.29622658
271370134004,47.44833218,-92.48774282
271370135001,47.47167914,-92.459938
271370135002,47.50363034,-92.46201366
271370138001,47.52256842,-92.23453765
271370138002,47.53549823,-92.24270543
271370140001,47.57227328,-92.11481546
271370152002,47.59480875,-92.42189229
271370153002,47.90228166,-91.86615869
271370153003,47.89760962,-91.86889349
271370153004,47.89926373,-91.8568689
271370153005,47.90270287,-91.83918693
271370012001,46.80055149,-92.0951584
270530259072,44.79576797,-93.37280324
270530259073,44.81337338,-93.39126681
270530260052,44.8746063,-93.47861247
270530260053,44.87697732,-93.46721421
270530260061,44.87535606,-93.4538399
270917906002,43.66883683,-94.49044664
271711007012,45.17398953,-93.87001764
270370607501,44.81620588,-93.20126366
270370608192,44.70675072,-93.22853006
270370609061,44.67052688,-93.18180097
270530260063,44.86600361,-93.46400734
270530260071,44.87857884,-93.44266712
270530260201,44.84677841,-93.43079143
270251107002,45.41701539,-92.72989497
271190206003,47.77799525,-96.58187626
270370601013,44.91590599,-93.07834718
270370601041,44.90392426,-93.08814038
270530217005,45.0128777,-93.34405024
270530260132,44.88579784,-93.51324968
270530260133,44.88907243,-93.47968109
270530260141,44.87297603,-93.51741994
270530269064,45.16926975,-93.36503208
270531257002,45.00780728,-93.30441542
270530260142,44.86225276,-93.51558778
270530260143,44.87417061,-93.49593002
270251101003,45.61925237,-93.04680024
270251107001,45.51170543,-92.76620962
270251106002,45.32001221,-92.8487261
270251101001,45.63973723,-93.11148759
270251106001,45.43414863,-92.8344059
270530218001,44.98352647,-93.33086769
270530218002,44.97480623,-93.33680467
270530219001,44.97432332,-93.35546125
270530219002,44.98135901,-93.35699399
270530219003,44.97750324,-93.38475187
270530229013,44.9408084,-93.33493101
270530230001,44.9296911,-93.3718849
270530230003,44.93269068,-93.35841551
270530231001,44.92700531,-93.33414061
270530231002,44.92156876,-93.33497467
270530233001,44.92880991,-93.41078356
270530233002,44.92664085,-93.42447584
270251102022,45.59516686,-92.98116361
270251102021,45.66380208,-92.94533122
270251102011,45.70322013,-92.92545887
270251105031,45.37113751,-92.81145367
270251104032,45.32585168,-92.97866187
270251105013,45.40625507,-92.83144404
270251104031,45.32333236,-92.9408044
270251106003,45.34229491,-92.75201734
270251103024,45.49122369,-92.93053596
270251104042,45.34106372,-92.97684588
270251105033,45.36266748,-92.84641457
270251105032,45.36566712,-92.87613859
270251105042,45.36078319,-92.89080955
270251102023,45.55339383,-92.88190955
270251107003,45.44371862,-92.68642574
270251104023,45.39304888,-92.95104925
270251105041,45.34987555,-92.90627173
270251104041,45.36522143,-92.98005444
270251104043,45.31590881,-93.00512573
270251104024,45.43876471,-92.93781398
270251103022,45.4891876,-93.00328127
270917904001,43.54331516,-94.4305623
270917904002,43.54352695,-94.73586326
270530222003,44.96166773,-93.39185655
270530222004,44.96864831,-93.40212504
270530222001,44.95513403,-93.39465676
270530223011,44.94835309,-93.39283075
270530223012,44.93995155,-93.39670391
270917903002,43.65990825,-94.69531954
270917903001,43.6242934,-94.55986373
270917901001,43.80364499,-94.5520381
270917902001,43.71544524,-94.32827524
270917901003,43.83310687,-94.42791498
270917902002,43.71619791,-94.70484964
270530223023,44.93841882,-93.38716534
270530224001,44.9553181,-93.36172244
270530224002,44.9504653,-93.36540507
270530224003,44.95393015,-93.36686963
270530235011,44.91677586,-93.35532272
270530235012,44.91871181,-93.39337565
270530235013,44.91699914,-93.37294709
270530235021,44.90780762,-93.36630977
270530235022,44.9073803,-93.37656871
270531037002,44.98339144,-93.2533589
270531093004,44.93953559,-93.27797929
270530227002,44.9438183,-93.35266036
270530228012,44.95511006,-93.33313693
270917901002,43.7619425,-94.71483804
270530235023,44.91124998,-93.39172667
270530235024,44.90191381,-93.39116343
270530235025,44.8941871,-93.39411261
270530236001,44.91626763,-93.33412703
270530236002,44.91233948,-93.34497063
270530236003,44.90891844,-93.33411567
270530237001,44.90239125,-93.35449121
270530237002,44.89289255,-93.35996782
270859502001,44.89062103,-94.30738363
270859505003,44.68076177,-94.38083973
270370609051,44.65805291,-93.12779854
271390809051,44.74051851,-93.38675686
270370602012,44.91555409,-93.06075298
271190206004,47.7766495,-96.60397346
271190206005,47.76899609,-96.60841265
271190207001,47.7734291,-96.62349167
271297902002,44.76913045,-94.90203355
270530237003,44.90295108,-93.3610977
270530237004,44.89455108,-93.37616409
270530238011,44.90169448,-93.33408266
270530238014,44.89600644,-93.34462189
270530238015,44.90213894,-93.34415258
270530238021,44.8974315,-93.32306783
270530238022,44.89158653,-93.32467458
270530239011,44.88468611,-93.37411594
270591303031,45.53914812,-93.21181325
270591303032,45.55243216,-93.26068796
270591303041,45.56083624,-93.2236309
270591303042,45.56506693,-93.20426691
270591305023,45.50932917,-93.27155322
270591305022,45.48201638,-93.26887032
271431702001,44.49671114,-94.48724896
271431704001,44.55878322,-94.08099334
271431704002,44.61241729,-94.08391686
271431702003,44.61942399,-94.52366701
271431701984,44.67229742,-94.19561757
271431702004,44.53882266,-94.52674955
271431701983,44.67871606,-94.07543389
271431703001,44.54437307,-94.2458573
271431703002,44.56355161,-94.20362048
271431701981,44.63428231,-93.92404096
271190207002,47.75623576,-96.61667695
271190207003,47.75791131,-96.58573165
271431704004,44.596296,-94.06854805
271297904003,44.78116573,-95.2172856
271297905003,44.78620337,-94.98519892
271297905002,44.764993,-94.99382783
271090005001,44.02469387,-92.48403916
271297906004,44.5347544,-94.7371461
271450102002,45.72950041,-94.33767886
271090006001,44.03374719,-92.46404687
270530239022,44.88256964,-93.39379338
270530239031,44.87494713,-93.37659731
270530239033,44.86777183,-93.36188543
270530240052,44.88759195,-93.32428575
271090006002,44.02930249,-92.46448451
271090006003,44.03317911,-92.47454822
271711010023,45.06768453,-93.79697646
271711001024,45.25615292,-93.6323149
271711007051,45.19356905,-93.87816934
271711007013,45.1585694,-93.86061811
271711005004,45.27850568,-94.16292531
271711005005,45.22357778,-94.2222282
271711005001,45.18926378,-94.17569008
271711008054,45.20736693,-93.64376137
271711002051,45.30128357,-93.79116653
271711007014,45.15092507,-93.87496058
271711011011,45.09247083,-93.90660439
271297901003,44.73874435,-94.71127421
271450109004,45.46556857,-95.07031191
270717901002,48.58366503,-93.38871527
270530240031,44.87332143,-93.34011632
270530240032,44.86798196,-93.34082291
270530240033,44.8644318,-93.33618127
270530240041,44.87239243,-93.32510682
270530241002,44.88710729,-93.31373843
270530242001,44.87752875,-93.30289002
270530242002,44.87729322,-93.31362697
270530243001,44.86729537,-93.30365811
270530243002,44.86377639,-93.31372099
270530244001,44.88692648,-93.28086128
270530244002,44.8864581,-93.29160591
270833606001,44.26976654,-95.97796332
270833601001,44.58436368,-95.80116688
270833602001,44.46650611,-95.9773604
270731802002,44.89134252,-96.2764014
270731803002,44.91662514,-95.94246333
270731803001,44.92852316,-96.07854294
270731801001,45.08692009,-96.10883022
270530246002,44.86729014,-93.28333714
270530246003,44.86327841,-93.29439152
270530247001,44.88704081,-93.26620576
270530247002,44.87990676,-93.27111537
270530247003,44.8798929,-93.26045954
270530248012,44.87270357,-93.27120863
270530245003,44.87540334,-93.27625898
270530248021,44.86642674,-93.26241954
270833606003,44.26246831,-95.70236949
270833605003,44.46999785,-95.7758168
270833607002,44.2312874,-95.61846447
270833607001,44.24102043,-95.62542586
270833601003,44.58651092,-96.03763251
270833607003,44.23901898,-95.60357681
270530251003,44.84674198,-93.24397834
270530252011,44.85166967,-93.25250832
270530252051,44.83684823,-93.25379872
270530252053,44.83750183,-93.26280313
270530252054,44.84435165,-93.25297629
270530252055,44.84434018,-93.26317003
270530253011,44.82570121,-93.25816464
270530253012,44.82160536,-93.25107199
270530253013,44.80988941,-93.27889665
270530253022,44.81709393,-93.27894217
270530217002,44.99984273,-93.32391636
270530217003,44.99377091,-93.33431569
270530216025,45.00320288,-93.36880925
270530217004,45.00147484,-93.34484069
270530228021,44.95027049,-93.33838951
270530229011,44.93432877,-93.3323185
270530253023,44.82083831,-93.28809257
270530254013,44.86077563,-93.27608668
270530254031,44.83710907,-93.27336141
270530256011,44.84054965,-93.30317112
270530256012,44.860344,-93.30349642
270530256032,44.84634267,-93.32378443
270530256033,44.85691387,-93.31333479
270530256051,44.85684093,-93.33968047
270530256052,44.8474275,-93.34198114
270530256053,44.84362991,-93.33307028
271370127002,47.49304827,-92.78637411
271370128001,47.52678619,-92.57942324
271370130001,47.53456827,-92.55336241
271370130002,47.53532275,-92.54335683
271370130003,47.52818609,-92.54033467
270530257021,44.81734227,-93.32295022
271711013004,45.02233843,-94.19524127
271711013003,45.08008384,-94.2028727
270359512002,46.36074371,-94.19872709
271370131002,47.52248713,-92.53687064
271370131004,47.51471034,-92.53694803
271370131001,47.51602147,-92.53134759
271370132002,47.50442528,-92.55185437
271370132003,47.51787149,-92.55305443
270359512003,46.36336273,-94.18961232
271370132004,47.52015251,-92.54379958
271370134002,47.41878292,-92.55807644
271370136001,47.52292464,-92.38435109
271370139001,47.67525405,-92.16946078
271370151004,47.60061515,-92.98248626
270530257022,44.8333146,-93.32131757
270530257023,44.83555212,-93.31179439
270530257024,44.82849863,-93.30247295
270530258012,44.80754235,-93.29707737
270530258022,44.8064127,-93.31599229
270530258031,44.81442308,-93.32079548
270530258033,44.80808749,-93.33870166
270219602003,46.84888917,-94.1441493
270219603012,46.96758431,-94.42951348
270530258052,44.80086927,-93.33294992
270530258053,44.80118097,-93.34288407
270530259051,44.85749833,-93.37985917
270530259052,44.85087967,-93.38007152
270530259053,44.84234965,-93.38624833
270530259061,44.82853755,-93.37004043
270530259063,44.8324242,-93.39009584
270530259064,44.82239915,-93.38549259
270530259071,44.80362364,-93.3891467
271310709011,44.32067564,-93.29059987
271310706011,44.46677154,-93.1591407
271310706014,44.46011086,-93.16481242
271310706012,44.46761839,-93.17013902
271310709014,44.29686942,-93.27695065
271310709013,44.30553073,-93.30007087
271310706022,44.46481597,-93.19728546
271370034002,46.7230402,-92.18218022
270219608031,46.42686076,-94.66170359
270219608041,46.4951282,-94.39852665
270219608042,46.44251627,-94.54279233
270219608013,46.3595228,-94.39851314
271034805022,44.19475965,-94.02765316
271034804003,44.3214226,-93.97485788
271034804002,44.30427485,-93.99127073
271310705042,44.43813715,-93.18003952
271310706021,44.43855029,-93.19830069
271310705012,44.45235337,-93.15318456
271310709022,44.29116781,-93.27808945
271310709021,44.28720714,-93.2972653
271390802042,44.72496301,-93.38556344
271390801002,44.77357169,-93.33263573
271390802012,44.76941905,-93.36970486
271390809031,44.71559893,-93.45281089
270774604021,48.87632239,-94.98005415
270774604012,48.55087136,-94.96325385
270774604022,49.09055126,-94.96836379
270774604011,48.76864505,-94.78763186
270859504013,44.90113485,-94.38164292
270859504011,44.89284641,-94.38120261
270859504012,44.88459973,-94.40038626
270859504022,44.89944379,-94.34533179
270859504021,44.90339082,-94.3616239
270859503012,44.87194485,-94.34664818
270859503022,44.8874186,-94.3744919
270859503021,44.86711043,-94.38444809
270859504014,44.90321539,-94.39851183
270859503011,44.88042773,-94.36858258
270859503023,44.88199867,-94.37445451
270530261011,44.93890348,-93.42796324
270530261012,44.93114336,-93.44019061
270530261031,44.91216232,-93.43686952
271019003003,43.99892883,-95.68204883
271537902003,46.32542909,-95.09226655
271711009001,45.08708883,-93.75375113
271711009002,45.09181927,-93.73480564
270977808003,45.88245975,-94.58024215
270977803002,45.94045054,-94.27412334
270977801001,46.1440025,-94.58242409
270977802002,45.99710873,-94.57098422
270977802001,46.17844095,-94.4206044
270977802004,45.98838156,-94.45084687
270977803004,45.83755229,-94.29168221
270977803003,45.87837345,-94.27093576
270977805002,45.95275159,-94.10155001
270977805001,45.9028431,-93.88454616
270977808001,45.89239824,-94.43538379
270977805003,45.86938555,-94.09621709
270977801003,46.29266227,-94.57517539
270977806003,45.96714335,-94.33924325
270977805004,45.98389011,-94.09793976
270977803005,46.00955208,-94.27365119
270159607003,44.17299429,-94.80589941
270159607002,44.19069464,-94.60503705
270159602001,44.29207011,-94.45853109
270159607004,44.15140825,-94.44292563
270159604004,44.36797564,-94.67947535
270159603003,44.316074,-94.46673171
270159602002,44.30469748,-94.45708517
270159604002,44.3268946,-94.83009454
270159606003,44.22545453,-94.95095327
270159601011,44.3206729,-94.46145377
270159604003,44.34177838,-94.50009693
270159602003,44.30027983,-94.46709941
270159606001,44.18818186,-95.02679487
270159603002,44.31031407,-94.47315562
270159603004,44.32413731,-94.47694609
270159604001,44.30457638,-94.54173905
270159605001,44.31720554,-94.71779141
270159603001,44.31875465,-94.4739397
270159605002,44.29514455,-94.72067353
270159605003,44.27083261,-94.70115649
271450009012,45.57482489,-94.17671629
271479601002,44.15839254,-93.33499676
271479605001,43.97984662,-93.14336402
271479608002,43.89527494,-93.14035899
271479607001,44.07783318,-93.21153224
271479602001,44.07651434,-93.17808162
271479601003,44.05514499,-93.14347092
271479605002,43.98696165,-93.33726607
271479601001,44.15123037,-93.158719
270434606002,43.74609336,-93.74427165
271630711013,44.95139285,-92.76497965
271630714001,44.83166558,-92.97221567
271630705023,45.06039426,-92.80951335
271630705022,45.05961242,-92.81613914
271630705024,45.05341265,-92.81231386
271630706021,45.04785249,-92.80023051
271630706022,45.04327244,-92.81380375
271450106001,45.67162819,-94.81891646
271450109001,45.45143947,-94.99553195
271630712081,44.82971903,-92.93223546
271630712082,44.83136688,-92.95175827
271630712092,44.82881064,-92.91958811
271630713001,44.84278465,-93.00210645
271630713002,44.83209598,-92.98404595
271630701031,45.28114837,-92.99644173
271630707042,45.01217179,-92.77437522
271630708021,45.02537954,-92.80129027
271630709071,45.02911182,-92.97718491
271630709072,45.02149889,-92.97307368
271450115003,45.75887561,-94.96201679
271450115006,45.72971848,-94.95078721
271450115004,45.72691168,-94.96431943
271630709073,45.0083911,-92.98145841
271630709092,44.98116288,-92.95624507
271630709101,44.95619245,-92.96158602
271630709102,44.95537467,-92.9678841
271630710011,44.94111694,-92.97050402
271630710012,44.93215214,-92.97797405
271630710031,44.88321837,-92.99172599
271630710032,44.86266102,-92.99291599
271630710033,44.87578114,-93.00859257
271630710061,44.94302256,-92.94720981
271630710062,44.9297826,-92.95949243
271450006011,45.5604847,-94.19673667
270370609042,44.63532827,-93.14239954
270370606042,44.89455258,-93.13835731
270370605032,44.84451312,-93.02782205
